HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.C1,Input.C2,Input.C3,Input.C4,Input.C5,Input.C6,Input.C7,Input.C8,Input.C9,Input.C10,Input.C11,Input.C12,Input.C13,Input.C14,Input.C15,Input.C16,Input.C17,Input.C18,Input.C19,Input.C20,Input.C21,Input.C22,Input.C23,Input.C24,Input.C25,Answer.Q5FreeTextInput,Approve,Reject
3DA79LNS5AWHO7T9X8YIPEYO3743TI,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 11:45:59 PDT 2016,,,3NKQQ8O39Z6WSW8PG4Z6W32OY22UD5,A1MZ9HW20WMEG6,Approved,Sat Oct 22 12:01:51 PDT 2016,Sat Oct 22 12:02:53 PDT 2016,Mon Oct 24 12:02:53 PDT 2016,Sat Oct 22 12:49:44 PDT 2016,,,62,100% (18/18),100% (18/18),100% (18/18),USR:Who invented the Rubik's Cube?,SYS: Erno,USR:Who founded the International Rubik's Cube Competition in the United States?,"SYS:Tyson Mao,Pinkaman White etc.",USR:What was the world record time set in the 2006 competition?,SYS:11.13 seconds,USR:What was the previous world record time?,SYS:11.13 seconds,"USR:Who is considered to be the ""fastest Rubik's Cube solver on the planet""?",SYS:Shotaro Makisumi,Suggested answer:,(1)Who invented the Rubik's Cube?,Answer:erno rubik,(2)Who founded the International Rubik's Cube Competition in the United States?,Answer:Tyson Mao,(3)What was the world record time set in the 2006 competition?,Answer:11.13 seconds,(4)What was the previous world record time?,Answer:11.75 seconds,"(5)Who is considered to be the ""fastest Rubik's Cube solver on the planet""?","Answer:Shotaro  "" Macky ""  Makisumi was widely considered to be the ""fastest Rubik's Cube solver on the planet"" in 2006",,,,,00101|2|3|3|3|3,,
3DA79LNS5AWHO7T9X8YIPEYO3743TI,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 11:45:59 PDT 2016,,,3NKQQ8O39Z6WSW8PG4Z6W32OY22UD5,A1MZ9HW20WMEG6,Approved,Sat Oct 22 12:01:51 PDT 2016,Sat Oct 22 12:02:53 PDT 2016,Mon Oct 24 12:02:53 PDT 2016,Sat Oct 22 12:49:44 PDT 2016,,,62,100% (18/18),100% (18/18),100% (18/18),USR:Who invented the Rubik's Cube?,SYS: Erno,USR:Who founded the International Rubik's Cube Competition in the United States?,"SYS:Tyson Mao,Pinkaman White etc.",USR:What was the world record time set in the 2006 competition?,SYS:11.13 seconds,USR:What was the previous world record time?,SYS:11.13 seconds,"USR:Who is considered to be the ""fastest Rubik's Cube solver on the planet""?",SYS:Shotaro Makisumi,Suggested answer:,(1)Who invented the Rubik's Cube?,Answer:erno rubik,(2)Who founded the International Rubik's Cube Competition in the United States?,Answer:Tyson Mao,(3)What was the world record time set in the 2006 competition?,Answer:11.13 seconds,(4)What was the previous world record time?,Answer:11.75 seconds,"(5)Who is considered to be the ""fastest Rubik's Cube solver on the planet""?","Answer:Shotaro  "" Macky ""  Makisumi was widely considered to be the ""fastest Rubik's Cube solver on the planet"" in 2006",,,,,00100|2|3|3|3|3,,
3DA79LNS5AWHO7T9X8YIPEYO3743TI,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 11:45:59 PDT 2016,,,3NKQQ8O39Z6WSW8PG4Z6W32OY22UD5,A1MZ9HW20WMEG6,Approved,Sat Oct 22 12:01:51 PDT 2016,Sat Oct 22 12:02:53 PDT 2016,Mon Oct 24 12:02:53 PDT 2016,Sat Oct 22 12:49:44 PDT 2016,,,62,100% (18/18),100% (18/18),100% (18/18),USR:Who invented the Rubik's Cube?,SYS: Erno,USR:Who founded the International Rubik's Cube Competition in the United States?,"SYS:Tyson Mao,Pinkaman White etc.",USR:What was the world record time set in the 2006 competition?,SYS:11.13 seconds,USR:What was the previous world record time?,SYS:11.13 seconds,"USR:Who is considered to be the ""fastest Rubik's Cube solver on the planet""?",SYS:Shotaro Makisumi,Suggested answer:,(1)Who invented the Rubik's Cube?,Answer:erno rubik,(2)Who founded the International Rubik's Cube Competition in the United States?,Answer:Tyson Mao,(3)What was the world record time set in the 2006 competition?,Answer:11.13 seconds,(4)What was the previous world record time?,Answer:11.75 seconds,"(5)Who is considered to be the ""fastest Rubik's Cube solver on the planet""?","Answer:Shotaro  "" Macky ""  Makisumi was widely considered to be the ""fastest Rubik's Cube solver on the planet"" in 2006",,,,,01101|2|3|3|3|3,,
3DA79LNS5AWHO7T9X8YIPEYO3743TI,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 11:45:59 PDT 2016,,,3E4GGUZ1T9SVMQ5XP1BNUX2MZKGK2Q,A11M7Z9KUDP1QO,Approved,Sat Oct 22 12:09:10 PDT 2016,Sat Oct 22 12:11:07 PDT 2016,Mon Oct 24 12:11:07 PDT 2016,Sat Oct 22 12:49:44 PDT 2016,,,117,67% (2/3),67% (2/3),67% (2/3),USR:Who invented the Rubik's Cube?,SYS: Erno,USR:Who founded the International Rubik's Cube Competition in the United States?,"SYS:Tyson Mao,Pinkaman White etc.",USR:What was the world record time set in the 2006 competition?,SYS:11.13 seconds,USR:What was the previous world record time?,SYS:11.13 seconds,"USR:Who is considered to be the ""fastest Rubik's Cube solver on the planet""?",SYS:Shotaro Makisumi,Suggested answer:,(1)Who invented the Rubik's Cube?,Answer:erno rubik,(2)Who founded the International Rubik's Cube Competition in the United States?,Answer:Tyson Mao,(3)What was the world record time set in the 2006 competition?,Answer:11.13 seconds,(4)What was the previous world record time?,Answer:11.75 seconds,"(5)Who is considered to be the ""fastest Rubik's Cube solver on the planet""?","Answer:Shotaro  "" Macky ""  Makisumi was widely considered to be the ""fastest Rubik's Cube solver on the planet"" in 2006",,,,,10101|4|4|4|4|5,,
3DA79LNS5AWHO7T9X8YIPEYO3743TI,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 11:45:59 PDT 2016,,,3ITXP059PXKTG5GD1VQHK0FDIN6SJP,AQCMQQXO9WLFJ,Rejected,Fri Oct 21 19:25:29 PDT 2016,Fri Oct 21 19:27:27 PDT 2016,Sun Oct 23 19:27:27 PDT 2016,,Sat Oct 22 11:45:59 PDT 2016,The format of your answer is wrong,118,0% (0/1),0% (0/1),0% (0/1),USR:Who invented the Rubik's Cube?,SYS: Erno,USR:Who founded the International Rubik's Cube Competition in the United States?,"SYS:Tyson Mao,Pinkaman White etc.",USR:What was the world record time set in the 2006 competition?,SYS:11.13 seconds,USR:What was the previous world record time?,SYS:11.13 seconds,"USR:Who is considered to be the ""fastest Rubik's Cube solver on the planet""?",SYS:Shotaro Makisumi,Suggested answer:,(1)Who invented the Rubik's Cube?,Answer:erno rubik,(2)Who founded the International Rubik's Cube Competition in the United States?,Answer:Tyson Mao,(3)What was the world record time set in the 2006 competition?,Answer:11.13 seconds,(4)What was the previous world record time?,Answer:11.75 seconds,"(5)Who is considered to be the ""fastest Rubik's Cube solver on the planet""?","Answer:Shotaro  "" Macky ""  Makisumi was widely considered to be the ""fastest Rubik's Cube solver on the planet"" in 2006",,,,,1|5|5|5|5|5,,
3DA79LNS5AWHO7T9X8YIPEYO3743TI,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 11:45:59 PDT 2016,,,379J5II41PHY1CZV3LIPBYOQLL3LEK,A3RFH0C3OHCQAK,Rejected,Fri Oct 21 19:30:46 PDT 2016,Fri Oct 21 19:32:46 PDT 2016,Sun Oct 23 19:32:46 PDT 2016,,Sat Oct 22 11:45:58 PDT 2016,The format of your answer is wrong,120,0% (0/1),0% (0/1),0% (0/1),USR:Who invented the Rubik's Cube?,SYS: Erno,USR:Who founded the International Rubik's Cube Competition in the United States?,"SYS:Tyson Mao,Pinkaman White etc.",USR:What was the world record time set in the 2006 competition?,SYS:11.13 seconds,USR:What was the previous world record time?,SYS:11.13 seconds,"USR:Who is considered to be the ""fastest Rubik's Cube solver on the planet""?",SYS:Shotaro Makisumi,Suggested answer:,(1)Who invented the Rubik's Cube?,Answer:erno rubik,(2)Who founded the International Rubik's Cube Competition in the United States?,Answer:Tyson Mao,(3)What was the world record time set in the 2006 competition?,Answer:11.13 seconds,(4)What was the previous world record time?,Answer:11.75 seconds,"(5)Who is considered to be the ""fastest Rubik's Cube solver on the planet""?","Answer:Shotaro  "" Macky ""  Makisumi was widely considered to be the ""fastest Rubik's Cube solver on the planet"" in 2006",,,,,"10010|I soem what do |I hope so |Does not seem like it would, 100%|Probably not |4 out of 10",,
3DA79LNS5AWHO7T9X8YIPEYO3743TI,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 11:45:59 PDT 2016,,,39K0FND3AIGFHH04NSHIFSDO0BOAM9,AF1MN25P3XFLG,Rejected,Fri Oct 21 16:58:21 PDT 2016,Fri Oct 21 17:00:22 PDT 2016,Sun Oct 23 17:00:22 PDT 2016,,Sat Oct 22 11:45:59 PDT 2016,The format of your answer is wrong,121,84% (16/19),84% (16/19),84% (16/19),USR:Who invented the Rubik's Cube?,SYS: Erno,USR:Who founded the International Rubik's Cube Competition in the United States?,"SYS:Tyson Mao,Pinkaman White etc.",USR:What was the world record time set in the 2006 competition?,SYS:11.13 seconds,USR:What was the previous world record time?,SYS:11.13 seconds,"USR:Who is considered to be the ""fastest Rubik's Cube solver on the planet""?",SYS:Shotaro Makisumi,Suggested answer:,(1)Who invented the Rubik's Cube?,Answer:erno rubik,(2)Who founded the International Rubik's Cube Competition in the United States?,Answer:Tyson Mao,(3)What was the world record time set in the 2006 competition?,Answer:11.13 seconds,(4)What was the previous world record time?,Answer:11.75 seconds,"(5)Who is considered to be the ""fastest Rubik's Cube solver on the planet""?","Answer:Shotaro  "" Macky ""  Makisumi was widely considered to be the ""fastest Rubik's Cube solver on the planet"" in 2006",,,,,01101|no|yes|yes|yes|yes,,
3DA79LNS5AWHO7T9X8YIPEYO3743TI,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 11:45:59 PDT 2016,,,3OF2M9AATHPLS189E8K1H8CTKTCZKA,A17VXAMGTXV1FL,Rejected,Sat Oct 22 11:48:12 PDT 2016,Sat Oct 22 11:51:58 PDT 2016,Mon Oct 24 11:51:58 PDT 2016,,Sat Oct 22 12:48:19 PDT 2016,Your answer format isn't correct,226,0% (0/3),0% (0/3),0% (0/3),USR:Who invented the Rubik's Cube?,SYS: Erno,USR:Who founded the International Rubik's Cube Competition in the United States?,"SYS:Tyson Mao,Pinkaman White etc.",USR:What was the world record time set in the 2006 competition?,SYS:11.13 seconds,USR:What was the previous world record time?,SYS:11.13 seconds,"USR:Who is considered to be the ""fastest Rubik's Cube solver on the planet""?",SYS:Shotaro Makisumi,Suggested answer:,(1)Who invented the Rubik's Cube?,Answer:erno rubik,(2)Who founded the International Rubik's Cube Competition in the United States?,Answer:Tyson Mao,(3)What was the world record time set in the 2006 competition?,Answer:11.13 seconds,(4)What was the previous world record time?,Answer:11.75 seconds,"(5)Who is considered to be the ""fastest Rubik's Cube solver on the planet""?","Answer:Shotaro  "" Macky ""  Makisumi was widely considered to be the ""fastest Rubik's Cube solver on the planet"" in 2006",,,,,00101|not all|yes|litle|yes|yes,,
3DA79LNS5AWHO7T9X8YIPEYO3743TI,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 11:45:59 PDT 2016,,,3COPXFW7XCDREX63RZMZQAAFAS1KP2,A3FW9NWR6TJ4M9,Rejected,Fri Oct 21 19:56:23 PDT 2016,Fri Oct 21 20:04:35 PDT 2016,Sun Oct 23 20:04:35 PDT 2016,,Sat Oct 22 11:45:59 PDT 2016,The format of your answer is wrong,492,0% (0/17),0% (0/17),0% (0/17),USR:Who invented the Rubik's Cube?,SYS: Erno,USR:Who founded the International Rubik's Cube Competition in the United States?,"SYS:Tyson Mao,Pinkaman White etc.",USR:What was the world record time set in the 2006 competition?,SYS:11.13 seconds,USR:What was the previous world record time?,SYS:11.13 seconds,"USR:Who is considered to be the ""fastest Rubik's Cube solver on the planet""?",SYS:Shotaro Makisumi,Suggested answer:,(1)Who invented the Rubik's Cube?,Answer:erno rubik,(2)Who founded the International Rubik's Cube Competition in the United States?,Answer:Tyson Mao,(3)What was the world record time set in the 2006 competition?,Answer:11.13 seconds,(4)What was the previous world record time?,Answer:11.75 seconds,"(5)Who is considered to be the ""fastest Rubik's Cube solver on the planet""?","Answer:Shotaro  "" Macky ""  Makisumi was widely considered to be the ""fastest Rubik's Cube solver on the planet"" in 2006",,,,,1|5|5|5|5|5,,
3DA79LNS5AWHO7T9X8YIPEYO3743TI,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,9,BatchId:2565336;,1200,172800,Sat Oct 29 11:45:59 PDT 2016,,,339ANSOTR63ZXBJZE4WFHD93OGHKI5,A317RA15E0SZ4P,Approved,Sat Oct 22 12:36:27 PDT 2016,Sat Oct 22 12:45:22 PDT 2016,Mon Oct 24 12:45:22 PDT 2016,Sat Oct 22 12:49:44 PDT 2016,,,535,100% (3/3),100% (3/3),100% (3/3),USR:Who invented the Rubik's Cube?,SYS: Erno,USR:Who founded the International Rubik's Cube Competition in the United States?,"SYS:Tyson Mao,Pinkaman White etc.",USR:What was the world record time set in the 2006 competition?,SYS:11.13 seconds,USR:What was the previous world record time?,SYS:11.13 seconds,"USR:Who is considered to be the ""fastest Rubik's Cube solver on the planet""?",SYS:Shotaro Makisumi,Suggested answer:,(1)Who invented the Rubik's Cube?,Answer:erno rubik,(2)Who founded the International Rubik's Cube Competition in the United States?,Answer:Tyson Mao,(3)What was the world record time set in the 2006 competition?,Answer:11.13 seconds,(4)What was the previous world record time?,Answer:11.75 seconds,"(5)Who is considered to be the ""fastest Rubik's Cube solver on the planet""?","Answer:Shotaro  "" Macky ""  Makisumi was widely considered to be the ""fastest Rubik's Cube solver on the planet"" in 2006",,,,,10101|3|5|3|4|4,,
3B286OTISFINUPWPUTZOAGPLBF5JAP,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:19 PDT 2016,,,3DYGAII7PM9DP04Y446WMWMO9Y0QP7,A7DN8E3C7IWLI,Rejected,Fri Oct 21 21:42:14 PDT 2016,Fri Oct 21 21:42:31 PDT 2016,Sun Oct 23 21:42:31 PDT 2016,,Sat Oct 22 11:45:58 PDT 2016,The format of your answer is wrong,17,0% (0/2),0% (0/2),0% (0/2),USR: How many new hybrid vehicles were sold in the United States in 2004?,SYS:88000,USR:Which automaker was the first to introduce a hybrid car?,SYS: Toyota,USR: In what year was the Prius concept car introduced?,SYS: 1997,USR:What percentage of new car sales in the U.S. in 2004 was for hybrid cars?,SYS:0.5,Suggested answer:,(1)How many new hybrid vehicles were sold in the United States in 2004?,"Answer:88,000",(2)Which automaker was the first to introduce a hybrid car?,Answer:Toyota Motor Corp.(Toyota),(3)In what year was the Prius concept car introduced?,Answer:1997,(4)What percentage of new car sales in the U.S. in 2004 was for hybrid cars?,Answer: 0.5 percent,,,,,,,,,1|5|5|5|5|5,,
3B286OTISFINUPWPUTZOAGPLBF5JAP,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:19 PDT 2016,,,3483FV8BEFKONBK8NXHMKEX4YP426B,A3LXDRJWO7NNOB,Approved,Sat Oct 22 12:58:35 PDT 2016,Sat Oct 22 12:58:59 PDT 2016,Mon Oct 24 12:58:59 PDT 2016,Sat Oct 22 13:34:38 PDT 2016,,,24,93% (13/14),93% (13/14),93% (13/14),USR: How many new hybrid vehicles were sold in the United States in 2004?,SYS:88000,USR:Which automaker was the first to introduce a hybrid car?,SYS: Toyota,USR: In what year was the Prius concept car introduced?,SYS: 1997,USR:What percentage of new car sales in the U.S. in 2004 was for hybrid cars?,SYS:0.5,Suggested answer:,(1)How many new hybrid vehicles were sold in the United States in 2004?,"Answer:88,000",(2)Which automaker was the first to introduce a hybrid car?,Answer:Toyota Motor Corp.(Toyota),(3)In what year was the Prius concept car introduced?,Answer:1997,(4)What percentage of new car sales in the U.S. in 2004 was for hybrid cars?,Answer: 0.5 percent,,,,,,,,,1111|5|5|5|5|5,,
3B286OTISFINUPWPUTZOAGPLBF5JAP,31L8DLROGEKZHA4M1DUZDR3IXRV0AT,Research survey,Evaluate if the returned answer in the conversation is correct or wrong and finish a simple questionnaire,"survey, binary evaluation, conversation",$0.15 ,Fri Oct 21 16:53:13 PDT 2016,8,BatchId:2565336;,1200,172800,Sat Oct 29 12:48:19 PDT 2016,,,3TMSXRD2X71FS5HIVBUCDPMCUJ0W12,AD3ZSVTCXP0Y5,Rejected,Fri Oct 21 18:46:37 PDT 2016,Fri Oct 21 18:47:08 PDT 2016,Sun Oct 23 18:47:08 PDT 2016,,Sat Oct 22 12:48:18 PDT 2016,Your answer format isn't correct,31,0% (0/18),0% (0/18),0% (0/18),USR: How many new hybrid vehicles were sold in the United States in 2004?,SYS:88000,USR:Which automaker was the first to introduce a hybrid car?,SYS: Toyota,USR: In what year was the Prius concept car introduced?,SYS: 1997,USR:What percentage of new car sales in the U.S. in 2004 was for hybrid cars?,SYS:0.5,Suggested answer:,(1)How many new hybrid vehicles were sold in the United States in 2004?,"Answer:88,000",(2)Which automaker was the first to introduce a hybrid car?,Answer:Toyota Motor Corp.(Toyota),(3)In what year was the Prius concept car introduced?,Answer:1997,(4)What percentage of new car sales in the U.S. in 2004 was for hybrid cars?,Answer: 0.5 percent,,,,,,,,,1111|yes|yes|yes|yes|yes,,
